author_name,rating,text
悠寶,4,"▪️祖母綠寶石×三種水果(玫瑰/香蕉/綠葡萄)
中間夾層有冰霜口感很多層次 尾韻有點像多多的味道
還是有微微帶酸感
▫️買你特調仙奶茶×燕麥奶 冰塊還是○圓形的真可愛

店員態度很好💯

📢如果照片跑不出來 可以點↑↑上方我的頭像裡查看

⭐️飲食參考：
甜：以星巴克「焦糖瑪奇朵」來說，半份濃縮、糖正常
鹹：蠻重鹹的
辣：中口味斟酌參考"
Jimmy Wu,5,"環境很棒，餐點好吃。
特別喜歡檸檬塔，真的是吃過最好吃的檸檬塔，酸的很有誠意。
特調飲料也很棒，請店員做去冰，店員提醒不會滿杯，結果來的時候超大杯；超滿。
很推薦來這裡度過您的午後時光。"
Josh 鎮宇 진우,5,"百香果檸檬塔
雙倍酸檸檬塔
真的是超好吃
酸得都剛剛好
一個超有層次
一個酸到心坎
冰淇淋式口感
必點必吃必愛

非廣告文🙅🏻‍♂️
大心推薦💕"
Pin Liu,5,"買你的塔實在太厲害了！！
會有驚艷的感覺 （平常不是很喜歡塔類的人）
買你仙奶茶也超好喝
加寒天口感很不錯
希望買你暫時不會消失在辛亥路上🥺🥺🥺"
yishin chuang,4,店員人超好，甜點也很有誠意，茶的選擇也很棒！不過店家不知道是不是對沖繩塔可飯有點誤會……第一次看到塔可飯沒有莎莎醬反而是灑上一堆多力多滋的，有點傻眼……
Eva Chi,5,"一句話短評：價位合理、低消非飲料、用料實在

🔸百香檸檬乳酪塔 $165

酸味夠、不會甜膩
因為等解凍所以需要等大約十分鐘才能吃

🔸草莓乳酪塔 $185

草莓新鮮又甜！！讚讚讚！！
乳酪襯托的也很棒～～～

光是內用低消為一份餐點（可以選甜點）而不是一杯飲料這點就大大大加分！！！

假日內用人潮蠻多的，可能要注意"
陳美儀,4,蛋糕很好吃，但檸檬塔外帶包裝有待加強，底盤是個大洞我們真的蠻傻眼🤣
B WEI,4,"店內外觀與空間皆非常可愛，九月剛好有開學季活動(不用是學生也可以XD)，甜點加限定飲品280元，在櫃檯處有非常多的茶可以聞，可以挑選自己喜愛的茶香，不愛純茶也有咖啡類與奶茶類可以選擇，下方就直接把有印象還記得的品項感想列出。

「雙倍酸檸檬塔」，剛端上來是冰凍的狀態吃起來有冰沙的感覺，滿冰涼好吃的，酸度也非常足，慢慢解凍後酸度更會直線上升，個人喜歡在冰沙狀態的它。

「莓蕉藍朋友」，非常可愛的諧音取名，口感很豐富非常喜歡！但由於時間已久，已忘了細節，只記得很喜歡這品項。

「芋頭濃鮮乳」，芋頭很多很濃郁好喝。"
Peilin Yao,5,"很有味道的小店，因為咖啡還需要等待，點了一杯印度香料奶茶，很好喝！
還有點了一個檸檬塔...冰沙的口感，清爽好吃！"
Jing Su,5,"Kombucha 讚到有點想哭了😍😍😍
檸檬塔跟百香乳酪塔超好吃！
此塔只應有天上有！！！"
