author_name,rating,text
Sandy Lin,5,餐點好吃 我們三人點了599雙人套餐+月亮蝦餅+椒麻雞米線套餐總計1100元有找(不收服務費)
Cai ying蒼蠅,5,"紅椰汁咖哩超香 味道很濃
搭配飯完全不會膩
泰奶真的讚o(*≧▽≦)
店員人也都超好的👏"
Danny,5,目前在台北吃過最平價又泰式的餐廳，每個餐點都非常下飯👍👍從學生時期吃到現在十幾年了，想到都會再來光顧😋
Gabriel Chen (小蓋),3,比較道地的泰式料理，也滿好吃的。但不太喜歡服務態度。
Jack Weng,5,位在台北市公館商圈，有濃濃泰國風味的老字號泰國餐廳。
Ningxin Wong,5,很道地的泰國料理，幾乎沒有一道菜是不好吃的
林希,5,好吃，有機會會再回訪。
qi yan,5,"太喜歡這家泰式料理❤️❤️❤️推爆！
.
大學期間吃過，從此念念不忘，過了兩年，每次來公館一定來吃這家！
.
#鳳梨炒飯，很好吃，下飯，味道不會太濃

#馬鈴薯咖啡，有南洋風味，可是不會過重，整個很下飯，兩個一起點，再另外加白飯，真的剛剛好🥺🥰"
Jenny Chu,5,"第一次造訪（4/12/2021）
點了泰式薑黃炸雞飯 $168
月亮蝦餅（小）$200

今天點的都不錯吃欸😍
薑黃炸雞飯附了一個醬沾雞肉味道很不錯
下次會想再訪"
戴筱芸,5,蝦餅超厚！咖哩味道很棒~紅咖哩不吃辣的也可以吃，整體cp值很高
