author_name,rating,text
yinso chen,4,異國氣氛佳，惟空間小，用餐環境擁擠，上菜慢，餐點推羅宋湯跟黑麥汁，主菜跟甜點還好，沙拉很特別。
葉小文,4,"店內很多俄羅斯娃娃，很可愛，店內地下1樓也有販賣俄羅斯相關商品。

但是用餐要有耐心，因為人超級多，前菜上的很快，但主菜我就等了半個小時，但是可能是因為環境跟餐廳屬性的關係，都沒有聽到別桌抱怨的聲音，大家也是乖乖地在等。

主要有兩種套餐，
399的城堡經典套餐
599的沙皇全餐。

城堡經典套餐內容：
主菜九選一、湯品、沙拉、飲品五選一、甜點四選一
主菜：
沙皇烤肉：梅花豬佐俄式酸奶醬

西伯利亞的秘密：烤梅花豬、起司、洋蔥、蘑菇

亞美尼亞奶酪燉雞
蘋果烤雞 …"
嚴小雯,4,"399套餐 湯品沙拉為固定菜色
主菜 甜點 飲料可以自選
前菜很快就來了 主菜要等蠻久的
那天去外場就一個弟弟在送全場的餐
沙皇烤肉滿嫩的醬也好吃  同學說牛肉比較硬
湯是紅紅的羅宋湯好喝 沙拉有甜菜根洋蔥等
若有人候位限時兩小時 若無人等可以繼續坐
但那天假日上菜很慢 吃完大概已經兩個半小時"
leo fu,5,滿美味的俄羅斯菜，不過外場人手有點不足，上菜速度稍慢，建議有時間再來慢慢享用
H&K GoGo,4,"還不錯吃！
一定要訂位，女生399的套餐就吃很飽！"
Y.L.L,4,"正餐只賣套餐，含湯、主餐、飲料和甜點，全套女生中胃口可吃飽，但主餐份量較小。下午茶150有甜點和飲料。奶茶非常有特色。
樓下可購買到俄羅斯和歐洲特色的日用品及甜點。
樓下也可用餐，但通風及手機收訊苦差，無法上網。店家似乎有wifi。但這也是和友人好好享受相聚時光的好機會。
餐點美味，上菜速度慢，但也因此有到餐廳用餐的感覺。並且等待期間，有特色熱茶和小茶點可無限取用。"
楊舜評,4,帶點微酸的俄羅斯菜，甜點酸奶很讚！
Yuan-Yu Huang,5,"我們點了沙皇全餐$599
從沙拉開胃菜到主菜甜點等
有特色的各項餐點！"
Rachel Lin,5,"之前被騎熊的普丁疫苗迷因影響，所以找到這間俄羅斯餐廳。想像中冰天雪地的俄國料理，應該要很厚重？但其實不會。

羅宋湯加了紅色甜菜根，看似很鮮艷濃郁，入口卻微酸中帶微甜，很清爽（有點吃驚）

印象最深刻特別的兩個餐飲：
★醃豬油（像培根油脂部位），鹹香，搭配微酸耐嚼的黑麥麵包，好吃～
★娘甜蘋果酒（高杯）、酸爽麥香黑麥汁（把手杯）稱為格瓦斯，搭餐好喝～

飯後還有甜點
湯/沙拉/冷盤/麵包/主菜/飲料/甜點整套吃完，女生會超飽的，只好去台大周邊散步消食了。"
Yichun Lu,2,餐點不錯但份量比以前少，且等待時間太長了，不知道是什麼原因但用餐感受跟以前比退步很多，遺憾。
