author_name,rating,text
王承偉,4,地點交通方便，座位很多，適合聚餐，但口味還好，有時候想去用餐不一定所有的都要點主餐，2-3個人點1份主餐，其他人只點自助吧就好，比較划算。
Jim Lee,1,"先排隊點餐，結完帳後，再帶位入場，就跟著一群人現場排隊，不是太清楚，預先訂位的意義？
點菲力牛七分熟，肉太乾硬了
盤子沒洗乾凈，有汙垢....
應該是第一次，也是最後一次消費了

同行家人1個成人&1個小孩，吃完回家後，小孩子上吐下瀉2次，成人拉肚子2次
詢問一下，他們都有吃了~~熱巧克力，蛋糕，冰淇淋
這些我與其他家人，都沒吃到，所以我們幾個沒事...

希望餐廳能多注意衛生管理，本是開開心心的來慶祝母親節，結果用餐經驗，真是令人難忘！！"
C.Y. CHENG,5,"身體力行支持～好的店希望能繼續做下去！
吧台排餐都調理美味 馬鈴薯更是絕配！"
浩WEi,3,"我是5月9號下午5點半來用餐的客人
貴店餐點非常不錯，但今天發生餐點漏做的問題，延誤了約半小時才送到，中途有多次提出疑問但也沒有原因直到送達才說弄錯了，雖然不強求但也沒有致歉，就算說個不好意思也好

我知道今天是母親節很忙可能偶爾會出錯，但希望之後能改善 謝謝🙏"
Joy Peng,5,點牛排可以享用沙拉吧，以六七百的價格來說非常物超所值。沙拉吧有義大利麵，烤麵包還有馬鈴薯泥等各種主食。牛排的肉品質不錯。
tanya lu,2,之前的自然豬排不賣了，改賣另一種帶骨豬排。服務生在說的時候不清不楚，態度不佳，原本豬排沒有賣了說得好像是客人的錯的口氣，不吃隨你的態度，要吃要加價「xx元左右」不知道是哪招，第一次問東西售價得到這種模糊的答案。點餐的時候客人點到一半，櫃檯兩位人員自顧自講起話來完全沒在聽點到一半的餐點。沒禮貌的看起來是工讀生，但是因此下降服務品質，不應該要由消費者承擔吧？ …
Shuchi Huang,3,覺得不用點主餐...肉質不好
Jaoky Chen,4,就是間牛排餐館 相當有年紀的店  相當得美式  相當的old school  沙拉 飲品 熱食 甜點皆為自助  牛排附餐是整顆的奶油馬鈴薯  算得上點一客牛排  就可以吃到飽的餐廳  對於他的記憶真的是多年來始終沒什麼變   各人我是相當喜歡偶爾來吃的店   距離公館捷運站腳程6至7分鐘（各人腳程）  樓梯上去（不確定有沒有電梯）  廁所沒有無障礙  如對它的烤雞翅以及奶油馬鈴薯感興趣的歡迎再來嚐嚐囉～～
施恩國（Eks）,4,本人從 1969 年在美國亞特蘭大開始光顧至今，雖說是美式餐廳但資深員工仍對老顧客熟悉，希望發展出有口碑的招牌菜，不僅僅用 buffet 來作號召。
JJ Jaw,4,很久沒去，意外去吃，漢堡和沙拉吧味道挺不錯！辦了會員卡
