author_name,rating,text
S IU,4,"1.青醬積排：外型乍看以為是鹹派，其實是麵包，麵包紮實中帶點軟，上層有一層青醬蘑菇，有青醬香氣及起司焗烤後的香味，蘑菇份量不多，若能適量增加味道會更好。名稱是素雞排，但從造型、配料來看，取名為青醬蘑菇麵包更適合。
2.店內均為無蛋產品，蛋糕、麵包分為奶素和全素兩類。蛋糕、麵包種類在素食麵包店算是相當多。"
Kay Chen,4,東西好吃，麵包糕點也很不錯，可惜選購區小了點，不夠我猶豫啊！
徐正權,5,"素食也可以吃的津津有味，各類燉飯都好吃，順便買甜品犒賞自己也超讚，種類多,含不含奶都很清楚，值得推薦。"
Tung Wei (Unicum),1,"點了米蘭燉飯，覺得味道偏中式且普通
以價格來說有點貴。
重點是吃飯的同時
看到後面一個員工在桌上剪香菇
口罩戴一半邊打噴嚏邊剪
完全沒有遮住噴嚏直接噴濺在桌上的香菇堆中
看了很噁心
回家之後拉肚子，不知道跟這餐有沒有關係..."
永敢,4,"奶油菌菇飯、南洋咖喱燉飯還有義式河粉。
菌菇飯比較清爽奶香、南陽咖喱有椰奶味道、挺河粉有沙茶對我來講較鹹。
套餐約260～350左右
附上紅茶或咖啡飲料、甜點、熱湯與小麵包。
分量挺多的，女孩子應該可以三人合著吃兩份
再點別的東西一起分享～
覺得挺適合坐在窗邊喝下午茶
挺適合三五好友聚會聊天的地方。
不容易停车，建议坐到科技大楼站走过去几分钟

唯一可惜的，一進到裡面會感覺到
空氣有悶著不流動的感覺...
如果增加空氣清淨機＋循環扇
我想會更大大加分。"
喵嗚,5,Cp值超高 餐點好吃 服務好 在台北的最愛
林艷萍,5,套餐口味不錯 份量也很足夠 價格實在太佛心了 老闆招待我們試吃幾樣他們做的鹹蛋糕 有一款像是海綿蛋糕上面鋪了一層素肉燥吧  蛋糕非常的軟綿濕潤度也很夠 雖然是素肉燥 味道很香 也不油膩 很驚艷 買一條回去當晚就被家人K光了
州,5,"【焗烤海鮮筆管麵+套餐 250元】

先說這裡的套餐：+40元就有麵包/濃湯/紅茶/果凍，真的超級划算⋯
麵包是歐式雜糧，有葡萄乾和核桃非常紮實，重點是竟然是熱的！！太幸福了。濃湯用料也很實在，蘑菇洋蔥胡蘿蔔，素食少見的鮮味竟也發揮的淋漓盡致。
果凍的水果就比較普通了，但整體也不難吃；紅茶則是常見的早餐店口味。 …"
阿文（Simo）,3,覺得普普通通 不會特別想再去吃的餐廳
李心育,5,"一直都很喜歡卡帛。老闆娘的私房咖啡好喝（~我是不是不小心說出了闆娘的秘密啊？）
不然之前我都是點「儂本癡情」這一款咖啡，因為我特愛咖啡上面那一沱像霜淇淋的鮮奶油泡（哈，不是因為喜歡咖啡，竟然是因為喜歡那個奶泡，大概沒幾個像我這樣的怪咖不怕胖吧！）
今天點了腰果炒飯，好吃，不膩，料多實在，有好些果乾、食材，我叫不出名字，但會覺得內容物好豐盛，吃得很滿足。
之前吃過他們的松子炒飯也很好吃。他們還有松露炒飯呢，下次要點來嘗鮮。 …"
