author_name,rating,text
Chi-Chen Lee,3,主要以早午餐為主，健康取向的餐點，也有德國經典主食，以前就蠻喜歡他們的三種抹醬了，但是有些感覺是微波加熱食品，套餐優惠滿超值的，交通地點便利，捷運站出來就是了。
Jassica Tsai,4,"食材新鮮調味天然又美味
滿足了對加工品添加物敏感過敏的我
自製麵包更是我每次去必買"
沈啟鴻,5,沙拉四種選擇的四樣菜色都頗有特色，除了薑黃飯稍嫌乾硬了點，其他三種都滿好吃的。特別是香辣豆豉貝殼麵，雖然有點小辣但豆豉辣椒的香氣十足非常開胃。雙拼兒童餐有香腸、肉排及奶汁義大利麵，份量是非常足夠的，且口味也符合小孩的口味，只是德式香腸香料味道比較重，吃不慣的孩子可能不喜歡。另一個主菜點時菇燉梅花肉，這道也是份量十足，除了燉肉之外，還有烤蔬菜及馬鈴薯，除了燉肉口味中有一點微酸吃不太習慣外，這道也是令人滿意。推薦另加120元升級套餐，有濃湯、麵包、沙拉、甜點、飲料，真的是相當划算 …
羅詠絮,4,"來躲雨
鮭魚歐姆蛋加上服務費約$400
料多好吃但是以早午餐來說偏貴
還有高腳椅區對女生來說桌子有點高～"
曾詠諒,4,"有訂位，也有電話中預留大豬腳
但到了現場跟我們說剩下豬腳只夠做燉飯的量

所以改點了豬腳燉飯+紅酒燉牛肉
沙拉出來都吃快完了才來問說我們是不是有訂大豬腳=_=
這時候改了原先的餐也吃不完了囉～
希望以後這10%服務費能再收的有價值一點

燉飯很厲害的把「烤」的香氣燉進了飯裡頭👍
沙拉的內容物非常有料紮實，並不是隨便做的沙拉
豬腳的皮很脆！但脆完之後卻是黏牙的，這點蠻讓人意外倒是

不過整體用餐環境跟體驗都還是挺好的❤️"
Eunice Chin,5,"沙拉真的很厲害👍都好好吃～
尤其是節瓜冷麵真的很出眾！
醬料很清爽，搭配起來更顯蔬菜鮮脆！
熱食類的德國豬腳也超級好吃！
搭配果昔覺得清爽又健康！"
PoSen Wang,5,首先要說，這間店我未來一定還會再訪。店內的色調與裝潢讓人感覺很放鬆，店內空間不算太大，座位與座位間的距離算是些微擁擠。出餐速度滿快，店家服務態度整體來說很不錯。當天點了兩份主餐為香烤巴伐利亞啤酒豬腳以及巴伐利亞時蔬果乾燉羊肉，烤豬腳比想像中的還要好吃，本身的調味很足夠，外皮烤的相當酥脆，咬起來會有輕微膠質的黏牙感，那焦香味在口中又很舒服。比較靠近外圍的肉也許在料理時比較靠近火源，所以吃起來略乾，靠近中心點的肉就顯得相當軟嫩，搭配下面味道略有不同的兩種酸菜，吃起來就清爽解膩。配 …
ChiaWei Chang,5,"健康好吃的德式料理。友人吃素，也讚不絕口！
畢竟是麵包蛋糕為本業，這兩個品項都非常不錯！"
cyun hao Huang,2,"12月來，點了數量不多需要預定的豬腳，但豬腳烤得過頭了，吃起來是過硬、焦焦的感覺，吃得很辛苦，跟同事以前吃的感覺不同，一客不便宜，除了吃很飽以外，很難說有什麼美食的享受。
環境乾淨，但座位有點擠。
櫥櫃裡有很多點心，不過吃起來沒有感受到驚艷之處。
總歸而言，以這個價位，有非常大的改善空間。"
宋芸芸,2,"價格偏貴，頻果派非常小一片要100⋯拿鐵很苦沒有咖啡香氣非常不愛⋯
雖然甜點跟飲品踩雷，但沙拉看起來不錯吃，也許下次會想試試"
